"Test Name","Test Mode","Test Type","Control","Test Speed 1","Test Speed 2","Test Speed 3","Change Point 1","Change Point 2","Disp. Origin","Break and Limit Action","Sensitivity:","Level:"
"","Single","Tensile","Stroke",3,1,1,"Off","Off","Start","Stop",0,1

"Title","Sub title","Comment"
"","",""

"Shape:","Batch Size:","SubBatch Size:"
"Plate",1,1
"Name:","Thickness","Width","Gauge Length",
"Size Unit:","mm","mm","mm",
" 1 - 1","1.0000","1.0000","100.0000",

"Name",
"Parameter",
"Units",
" 1 - 1",

" 1- 1"
"Time","Force","Stroke",
"sec","N","mm",
"35.75",1.386,1.803333,
"35.80",1.388,1.806,
"35.85",1.389,1.808333,
"35.90",1.39,1.811,
"35.95",1.392,1.813333,
"36.00",1.394,1.816,
"36.05",1.395,1.818333,
"36.10",1.395,1.821,
"36.15",1.396,1.823333,
"36.20",1.399,1.826,
"36.25",1.401,1.828333,
"36.30",1.402,1.831,
"36.35",1.404,1.833667,
"36.40",1.405,1.836,
"36.45",1.405,1.838333,
"36.50",1.407,1.841,
"36.55",1.408,1.843667,
"36.60",1.409,1.846,
"36.65",1.412,1.848333,
"36.70",1.412,1.851,
"36.75",1.414,1.853333,
"36.80",1.416,1.856,
"36.85",1.417,1.858667,
"36.90",1.418,1.861,
"36.95",1.419,1.863667,
"37.00",1.421,1.866,
"37.05",1.422,1.868667,
"37.10",1.423,1.871,
"37.15",1.424,1.873667,
"37.20",1.426,1.876,
"37.25",1.427,1.878667,
"37.30",1.428,1.881,
"37.35",1.429,1.883667,
"37.40",1.431,1.886,
"37.45",1.433,1.888333,
"37.50",1.435,1.891,
"37.55",1.437,1.893333,
"37.60",1.438,1.896,
"37.65",1.439,1.898333,
"37.70",1.44,1.901,
"37.75",1.44,1.903333,
"37.80",1.441,1.906,
"37.85",1.441,1.908333,
"37.90",1.442,1.911,
"37.95",1.444,1.913333,
"38.00",1.447,1.916,
"38.05",1.449,1.918333,
"38.10",1.45,1.921,
"38.15",1.453,1.923667,
"38.20",1.454,1.926,
"38.25",1.455,1.928667,
"38.30",1.456,1.931,
"38.35",1.459,1.933667,
"38.40",1.461,1.936,
"38.45",1.462,1.938333,
"38.50",1.461,1.941,
"38.55",1.463,1.943667,
"38.60",1.467,1.946,
"38.65",1.469,1.948667,
"38.70",1.47,1.951,
"38.75",1.471,1.953333,
"38.80",1.473,1.956,
