"Test Name","Test Mode","Test Type","Control","Test Speed 1","Test Speed 2","Test Speed 3","Change Point 1","Change Point 2","Disp. Origin","Break and Limit Action","Sensitivity:","Level:"
"","Single","Tensile","Stroke",10,1,1,"Off","Off","Start","Stop",0,1

"Title","Sub title","Comment"
"","",""

"Shape:","Batch Size:","SubBatch Size:"
"Plate",1,1
"Name:","Thickness","Width","Gauge Length",
"Size Unit:","mm","mm","mm",
" 1 - 1","1.0000","1.0000","100.0000",

"Name",
"Parameter",
"Units",
" 1 - 1",

" 1- 1"
"Time","Force","Stroke",
"sec","N","mm",
"30.45",3.22,5.126,
"30.50",3.224,5.134333,
"30.55",3.227,5.142666,
"30.60",3.231,5.151,
"30.65",3.236,5.159333,
"30.70",3.24,5.167666,
"30.75",3.244,5.176,
"30.80",3.248,5.184333,
"30.85",3.252,5.192667,
"30.90",3.257,5.201,
"30.95",3.261,5.209333,
"31.00",3.264,5.217667,
"31.05",3.268,5.226,
"31.10",3.273,5.234333,
"31.15",3.276,5.242666,
"31.20",3.279,5.251,
"31.25",3.28,5.259333,
"31.30",3.28,5.267666,
"31.35",3.28,5.276,
"31.40",3.28,5.284333,
"31.45",3.284,5.292666,
"31.50",3.288,5.301,
"31.55",3.294,5.309333,
"31.60",3.299,5.317667,
"31.65",3.305,5.326,
"31.70",3.31,5.334333,
"31.75",3.315,5.342667,
"31.80",3.32,5.351,
"31.85",3.325,5.359333,
"31.90",3.33,5.367666,
"31.95",3.334,5.376,
"32.00",3.339,5.384333,
"32.05",3.344,5.392666,
"32.10",3.35,5.401,
"32.15",3.353,5.409333,
"32.20",3.357,5.417666,
"32.25",3.361,5.426,
"32.30",3.367,5.434333,
"32.35",3.37,5.442667,
"32.40",3.374,5.451,
"32.45",3.377,5.459333,
"32.50",3.382,5.467667,
"32.55",3.386,5.476,
"32.60",3.391,5.484333,
"32.65",3.396,5.492666,
"32.70",3.401,5.501,
"32.75",3.405,5.509333,
"32.80",3.408,5.517666,
"32.85",3.413,5.526,
"32.90",3.419,5.534333,
"32.95",3.424,5.542666,
"33.00",3.43,5.551,
"33.05",3.435,5.559333,
"33.10",3.44,5.567667,
"33.15",3.443,5.576,
"33.20",3.448,5.584333,
"33.25",3.454,5.592667,
"33.30",3.459,5.601,
"33.35",3.463,5.609333,
"33.40",3.466,5.617666,
"33.45",3.468,5.626,
"33.50",3.472,5.634333,
"33.55",3.474,5.642666,
"33.60",3.478,5.651,
"33.65",3.483,5.659333,
"33.70",3.488,5.667666,
"33.75",3.492,5.676,
"33.80",3.497,5.684333,
"33.85",3.501,5.692667,
"33.90",3.507,5.701,
"33.95",3.511,5.709333,
"34.00",3.516,5.717667,
"34.05",3.521,5.726,
"34.10",3.527,5.734333,
"34.15",3.531,5.742666,
"34.20",3.535,5.751,
"34.25",3.54,5.759333,
"34.30",3.542,5.767666,
"34.35",3.542,5.776,
"34.40",3.542,5.784333,
"34.45",3.54,5.792666,
"34.50",3.512,5.801,
"34.55",3.485,5.809333,
"34.60",3.461,5.817667,
"34.65",3.442,5.826,
"34.70",3.442,5.834333,
"34.75",3.447,5.842333,
"34.80",3.453,5.850667,
"34.85",3.459,5.859,
"34.90",3.466,5.867333,
"34.95",3.472,5.875667,
"35.00",3.478,5.884,
"35.05",3.483,5.892333,
"35.10",3.49,5.900666,
"35.15",3.495,5.909,
"35.20",3.501,5.917333,
"35.25",3.507,5.926,
"35.30",3.513,5.934333,
"35.35",3.518,5.942667,
"35.40",3.526,5.951,
"35.45",3.531,5.959333,
"35.50",3.537,5.967667,
"35.55",3.541,5.976,
"35.60",3.546,5.984333,
"35.65",3.552,5.992666,
"35.70",3.559,6.001,
"35.75",3.565,6.009333,
"35.80",3.571,6.017666,
"35.85",3.577,6.026,
"35.90",3.582,6.034333,
"35.95",3.583,6.042666,
"36.00",3.588,6.051,
"36.05",3.591,6.059333,
"36.10",3.595,6.067667,
"36.15",3.599,6.076,
"36.20",3.603,6.084333,
"36.25",3.607,6.092667,
"36.30",3.61,6.101,
"36.35",3.612,6.109,
"36.40",3.615,6.117666,
"36.45",3.619,6.126,
"36.50",3.621,6.134333,
"36.55",3.622,6.142333,
"36.60",3.623,6.151,
"36.65",3.627,6.159333,
"36.70",3.63,6.167333,
"36.75",3.633,6.175666,
"36.80",3.638,6.184,
"36.85",3.645,6.192333,
"36.90",3.651,6.200666,
"36.95",3.658,6.209,
"37.00",3.666,6.217333,
"37.05",3.671,6.226,
"37.10",3.678,6.234,
"37.15",3.685,6.242666,
"37.20",3.69,6.251,
"37.25",3.697,6.259333,
"37.30",3.702,6.267666,
"37.35",3.708,6.276,
"37.40",3.714,6.284333,
"37.45",3.72,6.292666,
"37.50",3.726,6.301,
"37.55",3.73,6.309333,
"37.60",3.736,6.317667,
"37.65",3.743,6.326,
"37.70",3.749,6.334333,
"37.75",3.755,6.342667,
"37.80",3.76,6.351,
"37.85",3.765,6.359333,
"37.90",3.771,6.367666,
"37.95",3.776,6.376,
"38.00",3.783,6.384333,
"38.05",3.788,6.392333,
"38.10",3.793,6.401,
"38.15",3.798,6.409333,
"38.20",3.802,6.417333,
"38.25",3.808,6.426,
"38.30",3.815,6.434,
"38.35",3.822,6.442333,
"38.40",3.829,6.451,
"38.45",3.836,6.459333,
"38.50",3.841,6.467667,
"38.55",3.846,6.476,
"38.60",3.852,6.484333,
"38.65",3.857,6.492666,
"38.70",3.863,6.501,
"38.75",3.868,6.509333,
"38.80",3.872,6.517666,
"38.85",3.877,6.526,
