"Test Name","Test Mode","Test Type","Control","Test Speed 1","Test Speed 2","Test Speed 3","Change Point 1","Change Point 2","Disp. Origin","Break and Limit Action","Sensitivity:","Level:"
"","Single","Tensile","Stroke",10,1,1,"Off","Off","Start","Stop",0,1

"Title","Sub title","Comment"
"","",""

"Shape:","Batch Size:","SubBatch Size:"
"Plate",1,1
"Name:","Thickness","Width","Gauge Length",
"Size Unit:","mm","mm","mm",
" 1 - 1","1.0000","1.0000","100.0000",

"Name",
"Parameter",
"Units",
" 1 - 1",

" 1- 1"
"Time","Force","Stroke",
"sec","N","mm",
"36.90",3.655,6.201667,
"36.95",3.66,6.210333,
"37.00",3.664,6.218667,
"37.05",3.668,6.227,
"37.10",3.672,6.235333,
"37.15",3.676,6.243667,
"37.20",3.681,6.252,
"37.25",3.686,6.26,
"37.30",3.692,6.268333,
"37.35",3.697,6.276667,
"37.40",3.7,6.285,
"37.45",3.705,6.293334,
"37.50",3.709,6.301667,
"37.55",3.714,6.31,
"37.60",3.72,6.318334,
"37.65",3.725,6.326667,
"37.70",3.73,6.335,
"37.75",3.734,6.343334,
"37.80",3.739,6.351667,
"37.85",3.742,6.36,
"37.90",3.747,6.368333,
"37.95",3.753,6.376667,
"38.00",3.758,6.385,
"38.05",3.764,6.393333,
"38.10",3.77,6.401667,
"38.15",3.775,6.41,
"38.20",3.778,6.418334,
"38.25",3.782,6.426667,
"38.30",3.786,6.435,
"38.35",3.791,6.443334,
"38.40",3.796,6.451667,
"38.45",3.801,6.46,
"38.50",3.805,6.468334,
"38.55",3.81,6.476667,
"38.60",3.815,6.485,
"38.65",3.82,6.493333,
"38.70",3.825,6.501667,
"38.75",3.83,6.51,
"38.80",3.834,6.518333,
"38.85",3.839,6.526667,
"38.90",3.845,6.535,
"38.95",3.848,6.543334,
"39.00",3.856,6.551667,
"39.05",3.862,6.56,
"39.10",3.867,6.568334,
"39.15",3.872,6.576667,
"39.20",3.877,6.585,
"39.25",3.881,6.593334,
"39.30",3.887,6.601667,
"39.35",3.894,6.61,
"39.40",3.899,6.618333,
"39.45",3.903,6.626667,
"39.50",3.906,6.635,
"39.55",3.912,6.643333,
"39.60",3.918,6.651667,
"39.65",3.923,6.66,
"39.70",3.928,6.668334,
"39.75",3.932,6.676667,
"39.80",3.935,6.685,
"39.85",3.939,6.693334,
"39.90",3.944,6.701667,
"39.95",3.949,6.71,
"40.00",3.955,6.718334,
"40.05",3.961,6.726667,
"40.10",3.966,6.735,
"40.15",3.971,6.743333,
"40.20",3.975,6.751667,
"40.25",3.979,6.76,
"40.30",3.986,6.768333,
"40.35",3.991,6.776667,
"40.40",3.996,6.785,
"40.45",4.002,6.793334,
"40.50",4.006,6.801667,
"40.55",4.01,6.81,
"40.60",4.016,6.818667,
"40.65",4.021,6.827,
"40.70",4.027,6.835333,
"40.75",4.034,6.843667,
"40.80",4.039,6.852,
"40.85",4.043,6.860333,
"40.90",4.047,6.868333,
"40.95",4.05,6.876667,
"41.00",4.055,6.885,
"41.05",4.059,6.893333,
"41.10",4.064,6.901667,
"41.15",4.07,6.91,
"41.20",4.075,6.918667,
"41.25",4.082,6.927,
"41.30",4.088,6.935334,
"41.35",4.095,6.943334,
"41.40",4.101,6.951667,
